item_id,order_id,product_id,quantity,unit_price,category
I000002709,O0000914,P0245,5,426.81,food_drink
I000002108,O0000711,P0283,5,34.09,home_garden
I000002319,O0000786,P0108,7,351.21,books
I000002962,O0000997,P0148,9,3.27,beauty
I000003974,O0001357,P0157,4,359.43,clothing
I000001392,O0000469,P0451,3,363.1,sports
I000001517,O0000515,P0404,3,182.21,sports
I000000542,O0000189,P0077,9,123.84,clothing
I000003755,O0001276,P0035,6,280.17,clothing
I000006024,O_GHOST_89044,P0162,8,144.46,sports
I000003033,O0001025,P0424,2,359.73,toys
I000005392,O0001824,P0068,8,254.3,home_garden
I000001789,O0000608,P0219,1,296.52,food_drink
I000000874,O0000303,P0037,6,343.45,home_garden
I000002779,O0000935,P0333,5,70.25,clothing
I000004577,O0001556,P0002,5,157.49,books
I000004040,O0001380,P0034,4,475.23,electronics
I000000954,O0000325,P0335,2,208.87,electronics
I000004027,O0001375,P0203,1,199.15,books
I000004355,O0001485,P0065,1,156.27,sports
I000002081,O0000701,P0197,9,317.59,toys
I000002049,O0000691,P0062,3,211.58,food_drink
I000000865,O0000299,P0125,9,229.46,home_garden
I000005780,O0001942,P0084,2,226.24,
I000005003,O0001695,P0139,5,283.15,books
I000000539,O0000188,P0471,5,78.34,food_drink
I000001917,O0000649,P0341,5,337.53,beauty
I000004646,O0001578,P0460,6,464.56,beauty
I000005451,O0001839,P0454,1,335.89,toys
I000001482,O0000502,P0001,2,325.79,home_garden
I000003281,O0001114,P0309,3,25.41,sports
I000000249,O0000088,P0322,1,369.63,toys
I000002172,O0000735,P0027,5,44.61,food_drink
I000005031,O0001705,P0140,9,303.74,food_drink
I000001415,O0000481,P0340,9,105.1,home_garden
I000000854,O0000296,P0460,5,84.79,food_drink
I000003751,O0001275,P0089,8,491.78,toys
I000005571,O0001877,P0317,6,280.0,electronics
I000000674,O0000234,P0185,3,247.76,clothing
I000003796,O0001290,P0028,3,86.68,beauty
I000004508,O0001532,P0194,1,239.27,sports
I000003951,O0001350,P0365,9,430.68,books
I000005542,O0001869,P0334,4,79.77,beauty
I000001550,O0000525,P0206,2,489.38,food_drink
I000003512,O0001194,P0108,7,279.73,food_drink
I000006126,O_GHOST_39751,P0314,9,239.58,books
I000003023,O0001020,P0264,5,422.24,electronics
I000000117,O0000046,P0018,9,427.98,electronics
I000003287,O0001117,P0069,3,236.8,clothing
I000000454,O0000160,P0427,7,174.21,home_garden
I000002116,O0000714,P0370,2,442.32,sports
I000001666,O0000564,P0456,8,74.75,beauty
I000000789,O0000273,P0423,3,60.66,books
I000000826,O0000287,P0480,3,384.51,sports
I000003432,O0001159,P0187,3,452.63,electronics
I000002014,O0000681,P0060,8,419.68,electronics
I000001583,O0000537,P0160,8,476.59,clothing
I000004817,O0001635,P0191,1,278.11,food_drink
I000000484,O0000170,P0128,1,4.02,clothing
I000000125,O0000048,P0083,1,307.37,beauty
I000006125,O_GHOST_10588,P0300,1,370.96,clothing
I000004823,O0001637,P0298,4,192.59,home_garden
I000002285,O0000777,P0249,7,273.03,electronics
I000003945,O0001349,P0229,8,364.6,sports
I000000611,O0000214,P0215,9,1.35,food_drink
I000001243,O0000419,P0366,8,86.06,food_drink
I000002662,O0000899,P0455,2,307.66,sports
I000000348,O0000122,P0083,3,353.94,toys
I000005138,O0001739,P0395,6,131.54,electronics
I000000504,O0000177,P0320,3,319.77,food_drink
I000002815,O0000947,P0425,2,108.29,electronics
I000004148,O0001415,P0488,3,232.02,clothing
I000005061,O0001716,P0187,5,246.97,sports
I000004597,O0001563,P0152,4,453.96,home_garden
I000002363,O0000800,P0214,7,100.97,clothing
I000000037,O0000014,P0145,1,457.89,books
I000003079,O0001044,P0145,9,336.15,electronics
I000003380,O0001144,P0071,8,439.04,books
I000005884,O0001971,P0155,3,333.29,toys
I000005747,O0001933,P0216,9,135.79,
I000000586,O0000205,P0153,3,97.19,toys
I000003642,O0001240,P0484,2,265.25,home_garden
I000000063,O0000027,P0003,4,155.92,home_garden
I000001434,O0000486,P0134,8,370.57,books
I000003390,O0001147,P0451,3,283.62,electronics
I000002197,O0000744,P0109,2,366.71,beauty
I000002916,O0000980,P0117,7,484.72,electronics
I000003328,O0001128,P0443,3,144.82,toys
I000002392,O0000811,P0222,6,331.07,books
I000002529,O0000854,P0440,3,470.99,books
I000005002,O0001695,P0329,1,69.88,toys
I000001613,O0000547,P0212,5,477.63,beauty
I000003966,O0001355,P0470,8,297.35,food_drink
I000002602,O0000878,P0356,6,431.53,books
I000004926,O0001668,P0063,6,318.06,food_drink
I000000932,O0000318,P0031,6,373.27,sports
I000005026,O0001704,P0136,2,455.25,food_drink
I000005836,O0001958,P0416,2,210.81,sports
I000002974,O0000999,P0417,5,384.76,toys
I000005100,O0001728,P0453,1,294.55,beauty
I000002624,O0000886,P0326,2,244.23,food_drink
I000000729,O0000256,P0360,1,303.14,clothing
I000005466,O0001844,P0443,3,345.48,toys
I000005913,O0001981,P0018,8,44.11,sports
I000001529,O0000518,P0215,5,283.79,clothing
I000004842,O0001642,P0434,3,189.34,toys
I000004066,O0001386,P0384,9,169.79,electronics
I000003467,O0001172,P0107,5,368.27,home_garden
I000004852,O0001645,P0460,8,499.44,home_garden
I000006179,O_GHOST_05205,P0061,1,178.25,toys
I000001950,O0000662,P0232,8,167.23,beauty
I000000380,O0000132,P0016,1,451.49,clothing
I000004590,O0001560,P0221,4,430.48,beauty
I000003244,O0001101,P0467,5,239.91,beauty
I000004161,O0001422,P0420,8,63.33,sports
I000001819,O0000618,P0488,1,339.84,home_garden
I000000707,O0000248,P0460,3,450.87,home_garden
I000004863,O0001649,P0382,8,303.48,electronics
I000002619,O0000884,P0085,1,33.93,sports
I000004277,O0001461,P0034,3,259.57,sports
I000005016,O0001700,P0215,7,331.42,clothing
I000002594,O0000874,P0024,6,246.67,sports
I000006155,O_GHOST_17810,P0265,6,306.18,toys
I000002233,O0000757,P0410,9,314.85,sports
I000005124,O0001735,P0239,5,85.89,toys
I000003338,O0001132,P0088,7,267.93,books
I000005047,O0001711,P0171,2,93.15,books
I000000592,O0000207,P0131,3,195.11,beauty
I000005490,O0001852,P0274,8,149.95,beauty
I000004304,O0001470,P0104,1,439.44,toys
I000002978,O0001001,P0008,5,75.18,clothing
I000004766,O0001618,P0423,2,163.13,home_garden
I000005000,O0001695,P0407,7,66.52,beauty
I000006168,O_GHOST_73051,P0156,2,97.12,home_garden
I000001476,O0000500,P0091,9,31.16,home_garden
I000003057,O0001036,P0042,5,411.04,toys
I000000689,O0000241,P0241,9,337.51,home_garden
I000004713,O0001603,P0018,2,329.7,books
I000006066,O_GHOST_77161,P0256,6,332.51,home_garden
I000003845,O0001308,P0437,1,48.59,beauty
I000000400,O0000142,P0291,3,188.05,clothing
I000003097,O0001050,P0334,7,468.75,home_garden
I000000533,O0000185,P0240,5,209.87,food_drink
I000005831,O0001957,P0196,7,77.26,sports
I000003392,O0001147,P0464,7,56.62,sports
I000004258,O0001455,P0335,8,116.55,toys
I000003407,O0001150,P0438,7,265.24,clothing
I000001355,O0000459,P0056,2,438.25,clothing
I000001380,O0000466,P0270,4,51.56,
I000001125,O0000384,P0391,3,61.86,toys
I000006037,O_GHOST_91716,P0127,9,23.73,home_garden
I000005197,O0001757,P0144,8,19.74,home_garden
I000003359,O0001139,P0031,6,291.87,food_drink
I000004474,O0001520,P0397,7,299.82,food_drink
I000004975,O0001688,P0455,2,209.6,food_drink
I000002054,O0000692,P0410,2,462.09,home_garden
I000003490,O0001181,P0322,4,494.77,beauty
I000005689,O0001918,P0355,5,174.89,food_drink
I000000442,O0000156,P0089,9,343.43,books
I000004249,O0001451,P0255,9,58.72,toys
I000005404,O0001826,P0467,6,108.24,clothing
I000005801,O0001949,P0417,3,164.44,books
I000004722,O0001606,P0268,5,341.08,clothing
I000005877,O0001969,P0264,8,151.96,clothing
I000000511,O0000180,P0113,3,307.9,food_drink
I000005958,O0001996,P0159,1,117.87,sports
I000005650,O0001904,P0083,5,15.29,home_garden
I000005646,O0001902,P0111,8,47.21,beauty
I000000068,O0000028,P0394,1,469.22,food_drink
I000003655,O0001246,P0286,1,309.08,sports
I000000108,O0000041,P0460,1,321.97,home_garden
I000002581,O0000869,P0487,7,37.98,food_drink
I000005362,O0001815,P0135,9,387.7,sports
I000001142,O0000388,P0366,1,437.11,electronics
I000002991,O0001009,P0156,2,183.9,clothing
I000003946,O0001349,P0149,7,366.74,food_drink
I000004709,O0001602,P0201,1,3.12,clothing
I000005647,O0001902,P0102,4,302.09,electronics
I000005144,O0001740,P0408,7,260.05,toys
I000004369,O0001490,P0263,8,289.79,electronics
I000000147,O0000055,P0449,9,292.38,food_drink
I000004357,O0001486,P0312,1,166.97,sports
I000003927,O0001341,P0112,2,346.38,clothing
I000003280,O0001114,P0064,7,114.3,food_drink
I000001952,O0000662,P0494,2,36.47,clothing
I000002993,O0001010,P0402,1,220.11,electronics
I000000932,O0000318,P0031,6,373.27,sports
I000004074,O0001389,P0372,9,206.48,beauty
I000004132,O0001408,P0137,4,389.94,clothing
I000003386,O0001146,P0011,4,233.71,clothing
I000001717,O0000584,P0229,8,157.17,food_drink
I000003346,O0001134,P0288,2,201.91,sports
I000000410,O0000146,P0437,5,245.49,toys
I000005454,O0001840,P0003,2,429.25,beauty
I000004145,O0001415,P0370,3,410.47,beauty
I000002642,O0000892,P0188,1,192.07,food_drink
I000004252,O0001452,P0206,4,426.42,books
I000003643,O0001240,P0210,3,389.85,electronics
I000005965,O0001999,P0408,7,361.59,sports
I000001689,O0000572,P0494,2,489.67,food_drink
I000003713,O0001263,P0374,1,155.99,beauty
I000002240,O0000760,P0169,2,368.64,sports
I000005079,O0001722,P0373,7,112.73,sports
I000004844,O0001643,P0129,6,369.39,food_drink
I000003972,O0001357,P0170,2,231.31,clothing
I000003824,O0001301,P0155,4,276.88,electronics
I000001888,O0000640,P0039,2,291.53,sports
I000002802,O0000943,P0213,7,440.46,books
I000004352,O0001484,P0375,5,481.65,food_drink
I000004634,O0001573,P0038,5,193.45,beauty
I000001932,O0000656,P0320,7,197.04,toys
I000004373,O0001491,P0350,3,427.78,books
I000002728,O0000920,P0105,7,286.49,food_drink
I000006000,O_GHOST_57899,P0036,1,114.17,books
I000004932,O0001670,P0179,7,218.82,home_garden
I000003900,O0001331,P0164,3,50.46,food_drink
I000001237,O0000417,P0253,6,169.4,sports
I000005715,O0001926,P0206,5,57.6,beauty
I000005665,O0001909,P0136,6,350.34,food_drink
I000002752,O0000927,P0416,3,86.65,clothing
I000000867,O0000300,P0091,7,156.14,beauty
I000001858,O0000630,P0247,3,295.48,electronics
I000001598,O0000543,P0273,1,360.26,books
I000001052,O0000362,P0193,6,149.0,home_garden
I000000624,O0000218,P0379,1,101.9,electronics
I000002539,O0000857,P0195,4,245.24,toys
I000000709,O0000248,P0091,3,262.63,beauty
I000004737,O0001609,P0447,2,252.55,books
I000004523,O0001537,P0113,5,156.71,sports
I000004513,O0001533,P0046,9,35.42,books
I000006162,O_GHOST_33141,P0271,4,488.45,toys
I000003091,O0001047,P0046,3,123.43,books
I000004545,O0001546,P0164,4,396.39,electronics
I000005836,O0001958,P0416,2,210.81,sports
I000005252,O0001778,P0273,8,475.85,food_drink
I000000636,O0000221,P0103,3,431.33,home_garden
I000000456,O0000161,P0166,7,135.53,beauty
I000001413,O0000480,P0018,3,394.2,clothing
I000004199,O0001435,P0108,3,493.78,books
I000003231,O0001098,P0066,5,399.03,toys
I000005608,O0001889,P0063,1,307.32,home_garden
I000005294,O0001790,P0477,3,68.12,clothing
I000002426,O0000822,P0216,7,477.82,beauty
I000002693,O0000910,P0201,7,494.07,toys
I000003471,O0001173,P0193,8,337.89,beauty
I000002915,O0000980,P0323,8,329.1,home_garden
I000001109,O0000378,P0411,7,442.87,clothing
I000002056,O0000694,P0050,6,276.45,sports
I000003371,O0001142,P0201,5,140.55,books
I000001588,O0000539,P0435,8,34.53,beauty
I000004383,O0001494,P0056,7,311.24,food_drink
I000005135,O0001738,P0205,9,428.25,toys
I000003132,O0001064,P0013,5,135.04,clothing
I000000329,O0000116,P0152,6,499.17,sports
I000000105,O0000040,P0133,9,220.68,sports
I000005690,O0001918,P0220,9,442.61,food_drink
I000005303,O0001793,P0297,2,497.26,beauty
I000006056,O_GHOST_51404,P0364,9,72.8,home_garden
I000003650,O0001244,P0126,8,95.94,beauty
I000004841,O0001642,P0065,5,414.36,food_drink
I000000024,O0000012,P0413,2,35.18,sports
I000000476,O0000168,P0341,9,344.0,sports
I000001673,O0000566,P0172,7,372.98,electronics
I000000801,O0000278,P0250,7,152.78,beauty
I000004951,O0001680,P0174,7,155.65,sports
I000005716,O0001926,P0483,4,398.24,clothing
I000001304,O0000440,P0071,5,296.18,beauty
I000000852,O0000295,P0010,6,360.54,clothing
I000000334,O0000117,P0302,3,148.72,home_garden
I000003814,O0001296,P0220,7,90.23,toys
I000005575,O0001878,P0366,9,215.7,beauty
I000000879,O0000304,P0130,1,183.73,sports
I000003774,O0001283,P0101,2,102.54,electronics
I000000276,O0000097,P0146,6,475.46,sports
I000006204,O_GHOST_71033,P0300,2,148.52,electronics
I000004242,O0001449,P0464,5,192.5,home_garden
I000005099,O0001728,P0286,6,384.76,beauty
I000003956,O0001352,P0401,7,439.93,toys
I000005247,O0001775,P0151,1,166.81,clothing
I000004772,O0001620,P0495,8,199.87,sports
I000002792,O0000939,P0411,4,238.13,clothing
I000000019,O0000010,P0305,9,260.18,home_garden
I000001001,O0000344,P0367,4,434.89,clothing
I000004128,O0001406,P0170,2,369.93,sports
I000000740,O0000258,P0409,9,175.67,clothing
I000000813,O0000282,P0477,8,271.0,sports
I000004095,O0001396,P0082,3,481.21,toys
I000003958,O0001352,P0205,1,198.79,clothing
I000000272,O0000095,P0008,1,115.67,beauty
I000002211,O0000749,P0251,9,51.27,beauty
I000005653,O0001904,P0080,8,174.99,beauty
I000004685,O0001595,P0187,8,458.46,toys
I000005193,O0001757,P0413,5,84.45,toys
I000003830,O0001304,P0378,5,484.25,books
I000003260,O0001109,P0006,5,431.6,toys
I000002977,O0001000,P0284,4,185.91,clothing
I000004125,O0001405,P0214,5,364.95,electronics
I000003750,O0001275,P0460,8,377.68,food_drink
I000002080,O0000701,P0009,5,453.97,home_garden
I000004965,O0001683,P0032,2,233.5,sports
I000004299,O0001468,P0065,7,56.21,electronics
I000001653,O0000561,P0447,1,349.97,sports
I000004154,O0001418,P0266,8,263.84,toys
I000004578,O0001556,P0351,5,325.48,electronics
I000004956,O0001681,P0330,9,264.14,beauty
I000002948,O0000992,P0333,1,43.27,books
I000002571,O0000866,P0346,2,201.71,food_drink
I000002996,O0001011,P0155,3,151.6,toys
I000005663,O0001908,P0454,9,23.32,sports
I000000562,O0000198,P0254,3,120.12,toys
I000000163,O0000061,P0391,2,343.83,electronics
I000002051,O0000691,P0306,8,221.48,toys
I000002302,O0000782,P0383,4,12.05,home_garden
I000004068,O0001387,P0200,8,304.53,food_drink
I000001853,O0000628,P0077,2,124.41,beauty
I000005543,O0001869,P0163,2,151.14,electronics
I000005411,O0001828,P0276,3,411.88,home_garden
I000004354,O0001485,P0473,1,277.61,electronics
I000002180,O0000739,P0027,4,379.0,clothing
I000005755,O0001935,P0106,6,96.72,books
I000000433,O0000153,P0029,1,451.52,home_garden
I000000802,O0000278,P0037,2,482.85,books
I000000141,O0000053,P0040,2,36.28,electronics
I000000354,O0000123,P0427,7,77.06,home_garden
I000001500,O0000509,P0248,1,198.62,electronics
I000000900,O0000309,P0208,5,485.39,clothing
I000000834,O0000289,P0181,9,494.02,food_drink
I000001433,O0000486,P0230,8,370.5,books
I000002365,O0000801,P0497,4,65.87,sports
I000000720,O0000251,P0493,7,388.84,sports
I000003217,O0001094,P0179,1,233.4,beauty
I000001520,O0000516,P0319,1,243.54,sports
I000005694,O0001920,P0170,3,70.29,sports
I000000241,O0000085,P0356,1,388.92,beauty
I000003363,O0001140,P0472,9,404.26,food_drink
I000000559,O0000196,P0464,1,54.4,beauty
I000002524,O0000851,P0236,1,362.7,clothing
I000002878,O0000968,P0024,7,43.52,clothing
I000005678,O0001914,P0134,9,173.33,home_garden
I000001106,O0000378,P0374,7,84.08,toys
I000003327,O0001128,P0420,5,195.2,home_garden
I000003843,O0001308,P0202,8,418.94,books
I000005427,O0001832,P0013,7,92.47,home_garden
I000004071,O0001388,P0396,6,112.85,sports
I000000258,O0000090,P0431,7,156.54,food_drink
I000000413,O0000146,P0008,1,366.83,toys
I000003249,O0001104,P0365,4,349.05,books
I000001638,O0000556,P0077,9,478.33,beauty
I000000895,O0000307,P0386,4,219.58,books
I000000686,O0000240,P0200,5,356.82,food_drink
I000001364,O0000461,P0221,3,478.52,sports
I000005734,O0001930,P0109,6,61.77,books
I000003574,O0001216,P0018,9,15.8,toys
I000001068,O0000367,P0327,8,33.13,clothing
I000000257,O0000090,P0252,7,455.46,sports
I000000563,O0000198,P0124,6,399.88,clothing
I000000855,O0000297,P0301,9,365.71,home_garden
I000004430,O0001505,P0292,2,153.28,books
I000000857,O0000297,P0345,5,53.39,home_garden
I000004120,O0001404,P0126,7,363.52,sports
I000002813,O0000946,P0306,5,454.53,toys
I000004894,O0001658,P0454,1,384.41,clothing
I000002093,O0000706,P0373,4,11.84,food_drink
I000005954,O0001994,P0287,5,331.46,
I000005507,O0001857,P0092,6,454.75,home_garden
I000000021,O0000011,P0295,9,98.72,books
I000000680,O0000236,P0341,9,252.1,beauty
I000000704,O0000246,P0474,7,438.76,toys
I000002646,O0000893,P0051,3,459.53,toys
I000003242,O0001101,P0182,6,16.66,sports
I000001488,O0000505,P0054,7,131.03,food_drink
I000005375,O0001819,P0275,8,391.63,toys
I000003634,O0001235,P0099,5,82.1,beauty
I000004585,O0001559,P0375,6,459.54,electronics
I000003686,O0001254,P0323,9,378.56,food_drink
I000000304,O0000106,P0388,4,115.68,electronics
I000000100,O0000038,P0420,3,352.46,beauty
I000001454,O0000494,P0367,5,70.15,books
I000004684,O0001594,P0388,2,259.04,toys
I000002381,O0000807,P0304,6,241.14,clothing
I000004233,O0001447,P0341,6,17.03,beauty
I000001831,O0000622,P0378,6,184.56,beauty
I000006089,O_GHOST_36002,P0185,8,433.29,toys
I000002407,O0000818,P0402,5,99.94,toys
I000004778,O0001622,P0185,3,367.84,food_drink
I000004460,O0001516,P0163,2,11.21,toys
I000002242,O0000761,P0409,1,94.27,beauty
I000005834,O0001957,P0278,1,339.27,beauty
I000001720,O0000585,P0198,5,70.41,food_drink
I000002644,O0000893,P0005,2,282.37,home_garden
I000004881,O0001654,P0341,7,183.2,clothing
I000005228,O0001769,P0235,1,163.18,beauty
I000000889,O0000306,P0115,7,73.88,electronics
I000005370,O0001817,P0197,5,428.83,electronics
I000001693,O0000573,P0297,4,381.3,clothing
I000005419,O0001830,P0109,1,261.85,home_garden
I000005025,O0001703,P0431,9,345.38,food_drink
I000005644,O0001901,P0342,7,273.9,books
I000005227,O0001769,P0365,2,184.65,food_drink
I000003967,O0001356,P0204,7,340.27,home_garden
I000005692,O0001919,P0200,5,63.18,food_drink
I000002058,O0000694,P0228,8,100.81,clothing
I000005021,O0001702,P0373,1,410.63,sports
I000004676,O0001591,P0490,1,487.7,food_drink
I000001212,O0000411,P0464,9,104.57,food_drink
I000003243,O0001101,P0470,9,275.89,electronics
I000000702,O0000245,P0177,6,85.0,food_drink
I000003189,O0001086,P0480,5,441.03,home_garden
I000000712,O0000249,P0418,5,188.51,books
I000004067,O0001387,P0125,8,212.81,toys
I000002401,O0000814,P0205,4,433.62,electronics
I000002095,O0000707,P0135,2,462.65,toys
I000005891,O0001974,P0406,6,184.21,books
I000001211,O0000411,P0201,1,342.74,clothing
I000001626,O0000552,P0274,3,157.94,clothing
I000001964,O0000666,P0121,3,199.19,home_garden
I000004820,O0001636,P0467,3,483.34,toys
I000004073,O0001389,P0173,1,311.29,electronics
I000004402,O0001499,P0441,3,473.54,clothing
I000005001,O0001695,P0207,5,464.85,clothing
I000003720,O0001266,P0068,2,279.22,toys
I000004522,O0001536,P0312,5,223.6,toys
I000003577,O0001216,P0377,4,456.54,beauty
I000003125,O0001061,P0408,5,4.86,beauty
I000002542,O0000857,P0198,2,418.0,beauty
I000005372,O0001818,P0176,4,87.62,beauty
I000002336,O0000791,P0411,1,470.34,home_garden
I000003994,O0001364,P0419,5,222.89,beauty
I000004082,O0001391,P0077,4,488.43,books
I000004246,O0001451,P0374,7,263.0,toys
I000004809,O0001632,P0147,1,206.49,home_garden
I000005762,O0001937,P0397,7,105.22,electronics
I000005113,O0001732,P0370,6,40.45,sports
I000006149,O_GHOST_15967,P0427,9,210.65,books
I000005674,O0001911,P0280,9,337.83,food_drink
I000001014,O0000349,P0344,8,361.41,home_garden
I000003433,O0001159,P0263,2,439.61,toys
I000005257,O0001779,P0043,1,312.46,sports
I000004665,O0001586,P0194,1,148.51,home_garden
I000005038,O0001709,P0445,5,287.45,food_drink
I000004495,O0001528,P0237,6,126.69,beauty
I000001687,O0000571,P0283,7,144.87,clothing
I000002148,O0000723,P0374,4,119.35,beauty
I000002089,O0000705,P0099,8,83.62,
I000000446,O0000156,P0103,5,264.45,toys
I000002311,O0000784,P0192,4,436.34,home_garden
I000000596,O0000209,P0215,6,241.11,books
I000001899,O0000643,P0031,7,326.99,toys
I000001944,O0000659,P0139,6,372.11,home_garden
I000001459,O0000496,P0166,7,175.83,books
I000002319,O0000786,P0108,7,351.21,books
I000002398,O0000813,P0342,8,366.42,toys
I000001431,O0000485,P0208,2,335.47,home_garden
I000002386,O0000809,P0275,7,148.18,home_garden
I000003078,O0001043,P0201,5,433.41,toys
I000003816,O0001297,P0107,9,382.8,home_garden
